Project.ID,Species,yi_mod_lowhigh,vi_mod_lowhigh,Longitude_mean,Latitude_mean,Comparison,det_diet_breadth_n,habitat_breadth_n,stringency_med,HMI_med,Treatment_Activity_NoSame,Habitat_closure,family,trophic_level,Habitat_closure.1,activity_cycle,foraging_stratum,trophic_groups,hum_mod_noSame,brain_mass_relative,proj_sp,Hunted,Duration
LA_Forest_Hammond,Canis latrans,0.591262236,0.769493677,-0.441882022,-0.378030015,Year,0.097963389,1.160665581,-0.000847454,1.464976034,High,Open,Canidae,carnivore,Open,mix,G,small_carnivore,0.843520248,0.4856,LA_Forest_Hammond Canis latrans,Yes (commonly),>9 months
LA_Forest_Hammond,Dasypus novemcinctus,0.405149147,1.30056461,-0.441882022,-0.378030015,Year,-0.885048546,1.160665581,-0.000847454,1.464976034,High,Open,Dasypodidae,carnivore,Open,nocturnal_only,G,small_carnivore,0.843520248,0.2628,LA_Forest_Hammond Dasypus novemcinctus,Yes (rarely),>9 months
LA_Forest_Hammond,Didelphis virginiana,0.794340686,1.593018725,-0.441882022,-0.378030015,Year,2.063987257,-0.046091413,-0.000847454,1.464976034,High,Open,Didelphidae,omnivore,Open,nocturnal_only,S,small_omnivore,0.843520248,0.2745,LA_Forest_Hammond Didelphis virginiana,Yes (rarely),>9 months
LA_Forest_Hammond,Lynx rufus,0.55125193,1.224741891,-0.441882022,-0.378030015,Year,-0.885048546,0.557287084,-0.000847454,1.464976034,High,Open,Felidae,carnivore,Open,nocturnal_only,G,small_carnivore,0.843520248,0.4481,LA_Forest_Hammond Lynx rufus,Yes (rarely),>9 months
LA_Forest_Hammond,Odocoileus virginianus,1.273322368,0.539239279,-0.441882022,-0.378030015,Year,-0.885048546,3.57417957,-0.000847454,1.464976034,High,Open,Cervidae,herbivore,Open,mix,G,large_herbivore,0.843520248,0.454,LA_Forest_Hammond Odocoileus virginianus,Yes (commonly),3-9 months
LA_Forest_Hammond,Procyon lotor,-0.274424253,0.68417223,-0.441882022,-0.378030015,Year,2.063987257,-1.252848407,-0.000847454,1.464976034,High,Open,Procyonidae,omnivore,Open,nocturnal_only,G,small_omnivore,0.843520248,0.4371,LA_Forest_Hammond Procyon lotor,Yes (rarely),>9 months
LA_Forest_Hammond,Sylvilagus aquaticus,0.915547741,1.869526797,-0.441882022,-0.378030015,Year,-0.885048546,0.557287084,-0.000847454,1.464976034,High,Open,Leporidae,herbivore,Open,mix,G,small_herbivore,0.843520248,0.2983,LA_Forest_Hammond Sylvilagus aquaticus,Yes (commonly),3-9 months
LA_Forest_Hammond,Sylvilagus floridanus,-0.835041439,1.224744861,-0.441882022,-0.378030015,Year,-0.885048546,3.57417957,-0.000847454,1.464976034,High,Open,Leporidae,herbivore,Open,mix,G,small_herbivore,0.843520248,0.286,LA_Forest_Hammond Sylvilagus floridanus,Yes (commonly),3-9 months
LA_Forest_Hammond,Urocyon cinereoargenteus,-1.240506576,1.154786022,-0.441882022,-0.378030015,Year,2.063987257,-0.64946991,-0.000847454,1.464976034,High,Open,Canidae,omnivore,Open,mix,G,small_omnivore,0.843520248,0.4483,LA_Forest_Hammond Urocyon cinereoargenteus,Yes (rarely),3-9 months
LA_Forest_Hammond,Vulpes vulpes,-1.646472139,0.863902681,-0.441882022,-0.378030015,Year,0.097963389,1.764044078,-0.000847454,1.464976034,High,Open,Canidae,omnivore,Open,mix,G,small_omnivore,0.843520248,0.4547,LA_Forest_Hammond Vulpes vulpes,Yes (rarely),3-9 months
LC01,Canis lupus,0.074876086,0.461966966,1.419992781,0.654170658,Year,-0.885048546,2.367422575,-0.485137178,0.056194194,High,Closed,Canidae,carnivore,Closed,mix,G,large_carnivore,0.82398351,0.4775,LC01 Canis lupus,No,<3 months
LC01,Capreolus capreolus,0.159123095,0.177811228,1.419992781,0.654170658,Year,-0.885048546,0.557287084,-0.485137178,0.056194194,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.82398351,0.4547,LC01 Capreolus capreolus,Yes (commonly),3-9 months
LC01,Cervus elaphus,-0.327777026,0.134429207,1.419992781,0.654170658,Year,-0.885048546,0.557287084,-0.485137178,0.056194194,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.82398351,0.4897,LC01 Cervus elaphus,Yes (commonly),3-9 months
LC01,Dama dama,-0.043066707,0.894400375,1.419992781,0.654170658,Year,-0.885048546,-0.046091413,-0.485137178,0.056194194,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.82398351,0.477,LC01 Dama dama,Yes (commonly),3-9 months
LC01,Felis silvestris,1.774317841,1.276762103,1.419992781,0.654170658,Year,-0.885048546,1.160665581,-0.485137178,0.056194194,High,Closed,Felidae,carnivore,Closed,mix,G,small_carnivore,0.82398351,0.4265,LC01 Felis silvestris,No,NA
LC01,Lepus europaeus,0.148962197,0.214781632,1.419992781,0.654170658,Year,-0.885048546,-0.046091413,-0.485137178,0.056194194,High,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.82398351,0.32,LC01 Lepus europaeus,Yes (rarely),3-9 months
LC01,Lynx lynx,0.494485932,0.295601276,1.419992781,0.654170658,Year,-0.885048546,1.160665581,-0.485137178,0.056194194,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,large_carnivore,0.82398351,0.4303,LC01 Lynx lynx,No,NA
LC01,Meles meles,-0.588763652,0.247462654,1.419992781,0.654170658,Year,2.063987257,1.160665581,-0.485137178,0.056194194,High,Closed,Mustelidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.82398351,0.425,LC01 Meles meles,Yes (commonly),<3 months
LC01,Nyctereutes procyonoides,0.730886248,0.910057836,1.419992781,0.654170658,Year,1.080975323,0.557287084,-0.485137178,0.056194194,High,Closed,Canidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.82398351,0.4054,LC01 Nyctereutes procyonoides,Yes (commonly),>9 months
LC01,Ovis orientalis,-1.617950055,1.569875593,1.419992781,0.654170658,Year,-0.885048546,-0.64946991,-0.485137178,0.056194194,High,Closed,Bovidae,herbivore,Closed,diurnal_only,G,large_herbivore,0.82398351,NA,LC01 Ovis orientalis,Yes (commonly),3-9 months
LC01,Procyon lotor,0.728913076,1.224743214,1.419992781,0.654170658,Year,2.063987257,-1.252848407,-0.485137178,0.056194194,High,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.82398351,0.4371,LC01 Procyon lotor,Yes (rarely),>9 months
LC01,Sus scrofa,-0.430151581,0.176225625,1.419992781,0.654170658,Year,-0.885048546,2.367422575,-0.485137178,0.056194194,High,Closed,Suidae,omnivore,Closed,mix,G,large_omnivore,0.82398351,0.4343,LC01 Sus scrofa,Yes (commonly),>9 months
LC01,Ursus arctos,-0.67747405,0.595529115,1.419992781,0.654170658,Year,0.097963389,1.160665581,-0.485137178,0.056194194,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.82398351,0.4748,LC01 Ursus arctos,Yes (rarely),<3 months
LC01,Vulpes vulpes,-0.053253797,0.19790009,1.419992781,0.654170658,Year,0.097963389,1.764044078,-0.485137178,0.056194194,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.82398351,0.4547,LC01 Vulpes vulpes,Yes (commonly),>9 months
LifeLynxCro_01,Canis aureus,2.56371973,1.647758464,1.38015324,0.38106795,Year,-0.885048546,1.160665581,2.421348529,-0.827138347,High,Closed,Canidae,omnivore,Closed,mix,G,small_carnivore,0.915851743,0.4644,LifeLynxCro_01 Canis aureus,NA,NA
LifeLynxCro_01,Canis lupus,0.671114681,0.67634594,1.38015324,0.38106795,Year,-0.885048546,2.367422575,2.421348529,-0.827138347,High,Closed,Canidae,carnivore,Closed,mix,G,large_carnivore,0.915851743,0.4775,LifeLynxCro_01 Canis lupus,NA,NA
LifeLynxCro_01,Capreolus capreolus,-1.262248324,0.283252924,1.38015324,0.38106795,Year,-0.885048546,0.557287084,2.421348529,-0.827138347,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.915851743,0.4547,LifeLynxCro_01 Capreolus capreolus,NA,NA
LifeLynxCro_01,Cervus elaphus,0.582132601,0.535320147,1.38015324,0.38106795,Year,-0.885048546,0.557287084,2.421348529,-0.827138347,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.915851743,0.4897,LifeLynxCro_01 Cervus elaphus,NA,NA
LifeLynxCro_01,Dama dama,-0.751649812,1.224744324,1.38015324,0.38106795,Year,-0.885048546,-0.046091413,2.421348529,-0.827138347,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.915851743,0.477,LifeLynxCro_01 Dama dama,NA,NA
LifeLynxCro_01,Felis silvestris,0.893256464,0.753660252,1.38015324,0.38106795,Year,-0.885048546,1.160665581,2.421348529,-0.827138347,High,Closed,Felidae,carnivore,Closed,mix,G,small_carnivore,0.915851743,0.4265,LifeLynxCro_01 Felis silvestris,NA,NA
LifeLynxCro_01,Lepus europaeus,0.980491331,0.480499184,1.38015324,0.38106795,Year,-0.885048546,-0.046091413,2.421348529,-0.827138347,High,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.915851743,0.32,LifeLynxCro_01 Lepus europaeus,NA,NA
LifeLynxCro_01,Lutra lutra,-1.003403021,1.345628184,1.38015324,0.38106795,Year,1.080975323,1.160665581,2.421348529,-0.827138347,High,Closed,Mustelidae,carnivore,Closed,mix,G,small_carnivore,0.915851743,0.4249,LifeLynxCro_01 Lutra lutra,NA,NA
LifeLynxCro_01,Lynx lynx,1.267576307,0.497941119,1.38015324,0.38106795,Year,-0.885048546,1.160665581,2.421348529,-0.827138347,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,large_carnivore,0.915851743,0.4303,LifeLynxCro_01 Lynx lynx,NA,NA
LifeLynxCro_01,Martes martes,-1.37254147,1.194357381,1.38015324,0.38106795,Year,0.097963389,-0.64946991,2.421348529,-0.827138347,High,Closed,Mustelidae,omnivore,Closed,nocturnal_only,S,small_carnivore,0.915851743,0.4236,LifeLynxCro_01 Martes martes,NA,NA
LifeLynxCro_01,Meles meles,-0.12890741,0.464663936,1.38015324,0.38106795,Year,2.063987257,1.160665581,2.421348529,-0.827138347,High,Closed,Mustelidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.915851743,0.425,LifeLynxCro_01 Meles meles,NA,NA
LifeLynxCro_01,Rupicapra rupicapra,1.895502742,1.079381467,1.38015324,0.38106795,Year,-0.885048546,0.557287084,2.421348529,-0.827138347,High,Closed,Bovidae,herbivore,Closed,mix,G,large_herbivore,0.915851743,0.4553,LifeLynxCro_01 Rupicapra rupicapra,NA,NA
LifeLynxCro_01,Sus scrofa,-0.889173824,0.541412221,1.38015324,0.38106795,Year,-0.885048546,2.367422575,2.421348529,-0.827138347,High,Closed,Suidae,omnivore,Closed,mix,G,large_omnivore,0.915851743,0.4343,LifeLynxCro_01 Sus scrofa,NA,NA
LifeLynxCro_01,Ursus arctos,0.105944766,0.427569804,1.38015324,0.38106795,Year,0.097963389,1.160665581,2.421348529,-0.827138347,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.915851743,0.4748,LifeLynxCro_01 Ursus arctos,NA,NA
LifeLynxCro_01,Vulpes vulpes,0.130567363,0.561679044,1.38015324,0.38106795,Year,0.097963389,1.764044078,2.421348529,-0.827138347,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.915851743,0.4547,LifeLynxCro_01 Vulpes vulpes,NA,NA
MA_Forest_Bridgewater_State_University,Canis latrans,-0.46952093,0.72395917,-0.105628125,0.237038126,Year,0.097963389,1.160665581,-0.416379995,1.44877144,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,0.711253382,0.4856,MA_Forest_Bridgewater_State_University Canis latrans,No,NA
MA_Forest_Bridgewater_State_University,Didelphis virginiana,2.970167394,1.097598404,-0.105628125,0.237038126,Year,2.063987257,-0.046091413,-0.416379995,1.44877144,High,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,0.711253382,0.2745,MA_Forest_Bridgewater_State_University Didelphis virginiana,No,NA
MA_Forest_Bridgewater_State_University,Marmota monax,-1.551599487,1.430263756,-0.105628125,0.237038126,Year,1.080975323,-0.046091413,-0.416379995,1.44877144,High,Closed,Sciuridae,omnivore,Closed,diurnal_only,G,small_omnivore,0.711253382,0.3283,MA_Forest_Bridgewater_State_University Marmota monax,No,NA
MA_Forest_Bridgewater_State_University,Mephitis mephitis,2.336563716,1.356689762,-0.105628125,0.237038126,Year,2.063987257,0.557287084,-0.416379995,1.44877144,High,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.711253382,0.3037,MA_Forest_Bridgewater_State_University Mephitis mephitis,No,NA
MA_Forest_Bridgewater_State_University,Odocoileus virginianus,0.599423657,0.518131719,-0.105628125,0.237038126,Year,-0.885048546,3.57417957,-0.416379995,1.44877144,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.711253382,0.454,MA_Forest_Bridgewater_State_University Odocoileus virginianus,No,NA
MA_Forest_Bridgewater_State_University,Pekania pennanti,0.033244342,1.157955089,-0.105628125,0.237038126,Year,2,1,-0.416379995,1.44877144,High,Closed,Mustelidae,carnivore,Closed,mix,S,small_carnivore,0.711253382,NA,MA_Forest_Bridgewater_State_University Pekania pennanti,No,NA
MA_Forest_Bridgewater_State_University,Procyon lotor,0.209279659,0.392385848,-0.105628125,0.237038126,Year,2.063987257,-1.252848407,-0.416379995,1.44877144,High,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.711253382,0.4371,MA_Forest_Bridgewater_State_University Procyon lotor,No,NA
MA_Forest_Bridgewater_State_University,Sylvilagus floridanus,0.222953107,0.682350724,-0.105628125,0.237038126,Year,-0.885048546,3.57417957,-0.416379995,1.44877144,High,Closed,Leporidae,herbivore,Closed,mix,G,small_herbivore,0.711253382,0.286,MA_Forest_Bridgewater_State_University Sylvilagus floridanus,No,NA
MA_Forest_Bridgewater_State_University,Urocyon cinereoargenteus,0.079573935,0.534288097,-0.105628125,0.237038126,Year,2.063987257,-0.64946991,-0.416379995,1.44877144,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.711253382,0.4483,MA_Forest_Bridgewater_State_University Urocyon cinereoargenteus,No,NA
MA_Forest_Bridgewater_State_University,Vulpes vulpes,-0.669980083,1.251273405,-0.105628125,0.237038126,Year,0.097963389,1.764044078,-0.416379995,1.44877144,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.711253382,0.4547,MA_Forest_Bridgewater_State_University Vulpes vulpes,No,NA
MalaMalaLondolozi,Acinonyx jubatus,-0.278373095,0.674810949,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Felidae,carnivore,Open,diurnal_only,G,large_carnivore,0.010389684,0.4381,MalaMalaLondolozi Acinonyx jubatus,No,NA
MalaMalaLondolozi,Aepyceros melampus,0.465761569,0.138331714,1.66028009,-3.350296754,Year,-0.885048546,-0.64946991,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.4744,MalaMalaLondolozi Aepyceros melampus,No,NA
MalaMalaLondolozi,Canis adustus,-0.639134496,0.208737401,1.66028009,-3.350296754,Year,2.063987257,0.557287084,0.967731995,-1.032830161,Low,Open,Canidae,omnivore,Open,nocturnal_only,G,small_carnivore,0.010389684,0.4315,MalaMalaLondolozi Canis adustus,No,NA
MalaMalaLondolozi,Canis mesomelas,-0.511546434,0.285700079,1.66028009,-3.350296754,Year,1.080975323,2.367422575,0.967731995,-1.032830161,Low,Open,Canidae,omnivore,Open,mix,G,small_carnivore,0.010389684,0.4505,MalaMalaLondolozi Canis mesomelas,No,NA
MalaMalaLondolozi,Caracal caracal,-1.568193659,1.190832474,1.66028009,-3.350296754,Year,-0.885048546,1.160665581,0.967731995,-1.032830161,Low,Open,Felidae,carnivore,Open,mix,G,small_carnivore,0.010389684,0.4244,MalaMalaLondolozi Caracal caracal,No,NA
MalaMalaLondolozi,Chlorocebus pygerythrus,0.105491643,0.264634281,1.66028009,-3.350296754,Year,1.080975323,-0.046091413,0.967731995,-1.032830161,Low,Open,Cercopithecidae,omnivore,Open,diurnal_only,S,small_omnivore,0.010389684,0.4884,MalaMalaLondolozi Chlorocebus pygerythrus,No,NA
MalaMalaLondolozi,Civettictis civetta,0.008218676,0.172414689,1.66028009,-3.350296754,Year,2.063987257,0.557287084,0.967731995,-1.032830161,Low,Open,Viverridae,omnivore,Open,nocturnal_only,G,small_carnivore,0.010389684,0.3846,MalaMalaLondolozi Civettictis civetta,No,NA
MalaMalaLondolozi,Connochaetes taurinus,-0.784199484,0.215385372,1.66028009,-3.350296754,Year,-0.885048546,-0.64946991,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.4951,MalaMalaLondolozi Connochaetes taurinus,No,NA
MalaMalaLondolozi,Crocuta crocuta,-0.497371153,0.100816734,1.66028009,-3.350296754,Year,-0.885048546,-0.64946991,0.967731995,-1.032830161,Low,Open,Hyaenidae,carnivore,Open,mix,G,large_carnivore,0.010389684,0.455,MalaMalaLondolozi Crocuta crocuta,No,NA
MalaMalaLondolozi,Equus quagga,0.322526977,0.170681528,1.66028009,-3.350296754,Year,-0.885048546,-0.046091413,0.967731995,-1.032830161,Low,Open,Equidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.5057,MalaMalaLondolozi Equus quagga,No,NA
MalaMalaLondolozi,Felis silvestris,-1.864387961,0.348996724,1.66028009,-3.350296754,Year,-0.885048546,1.160665581,0.967731995,-1.032830161,Low,Open,Felidae,carnivore,Open,mix,G,small_carnivore,0.010389684,0.4265,MalaMalaLondolozi Felis silvestris,No,NA
MalaMalaLondolozi,Giraffa camelopardalis,0.283659291,0.129043126,1.66028009,-3.350296754,Year,-0.885048546,-0.046091413,0.967731995,-1.032830161,Low,Open,Giraffidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.4752,MalaMalaLondolozi Giraffa camelopardalis,No,NA
MalaMalaLondolozi,Hippopotamus amphibius,-0.550695986,0.25695639,1.66028009,-3.350296754,Year,-0.885048546,1.160665581,0.967731995,-1.032830161,Low,Open,Hippopotamidae,herbivore,Open,nocturnal_only,G,large_herbivore,0.010389684,0.436,MalaMalaLondolozi Hippopotamus amphibius,No,NA
MalaMalaLondolozi,Hippotragus niger,0.754575171,0.324222451,1.66028009,-3.350296754,Year,-0.885048546,-0.64946991,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,diurnal_only,G,large_herbivore,0.010389684,0.4578,MalaMalaLondolozi Hippotragus niger,No,NA
MalaMalaLondolozi,Hystrix africaeaustralis,-1.271885172,0.1904727,1.66028009,-3.350296754,Year,0.097963389,0.557287084,0.967731995,-1.032830161,Low,Open,Hystricidae,herbivore,Open,nocturnal_only,G,small_herbivore,0.010389684,0.3757,MalaMalaLondolozi Hystrix africaeaustralis,No,NA
MalaMalaLondolozi,Ichneumia albicauda,-0.567275039,0.236704071,1.66028009,-3.350296754,Year,-0.885048546,1.160665581,0.967731995,-1.032830161,Low,Open,Herpestidae,omnivore,Open,nocturnal_only,G,small_carnivore,0.010389684,0.3979,MalaMalaLondolozi Ichneumia albicauda,No,NA
MalaMalaLondolozi,Kobus ellipsiprymnus,0.157703821,0.381687869,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.4762,MalaMalaLondolozi Kobus ellipsiprymnus,No,NA
MalaMalaLondolozi,Lepus victoriae,-0.486466656,0.185999846,1.66028009,-3.350296754,Year,-0.885048546,-0.64946991,0.967731995,-1.032830161,Low,Open,Leporidae,herbivore,Open,nocturnal_only,G,small_herbivore,0.010389684,0.3113,MalaMalaLondolozi Lepus victoriae,No,NA
MalaMalaLondolozi,Loxodonta africana,-0.305978811,0.087830454,1.66028009,-3.350296754,Year,-0.885048546,0.006896552,0.967731995,-1.032830161,Low,Open,Elephantidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.559,MalaMalaLondolozi Loxodonta africana,No,NA
MalaMalaLondolozi,Lycaon pictus,-0.998543272,0.311668503,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Canidae,carnivore,Open,mix,G,large_carnivore,0.010389684,0.485,MalaMalaLondolozi Lycaon pictus,No,NA
MalaMalaLondolozi,Mellivora capensis,-0.660526809,0.276884143,1.66028009,-3.350296754,Year,1.080975323,0.557287084,0.967731995,-1.032830161,Low,Open,Mustelidae,omnivore,Open,mix,G,small_omnivore,0.010389684,0.4728,MalaMalaLondolozi Mellivora capensis,No,NA
MalaMalaLondolozi,Mungos mungo,-0.87323608,0.635249279,1.66028009,-3.350296754,Year,0.097963389,-0.64946991,0.967731995,-1.032830161,Low,Open,Herpestidae,carnivore,Open,mix,G,small_carnivore,0.010389684,0.3339,MalaMalaLondolozi Mungos mungo,No,NA
MalaMalaLondolozi,Oreotragus oreotragus,0.137523647,1.292177642,1.66028009,-3.350296754,Year,-0.885048546,-0.046091413,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,small_herbivore,0.010389684,0.4296,MalaMalaLondolozi Oreotragus oreotragus,No,NA
MalaMalaLondolozi,Orycteropus afer,1.93053014,0.774855668,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Orycteropodidae,carnivore,Open,mix,G,large_carnivore,0.010389684,0.4252,MalaMalaLondolozi Orycteropus afer,No,NA
MalaMalaLondolozi,Panthera leo,-0.2204758,0.187853745,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Felidae,carnivore,Open,mix,G,large_carnivore,0.010389684,0.459,MalaMalaLondolozi Panthera leo,No,NA
MalaMalaLondolozi,Panthera pardus,-0.517795024,0.15203187,1.66028009,-3.350296754,Year,-0.885048546,1.764044078,0.967731995,-1.032830161,Low,Open,Felidae,carnivore,Open,nocturnal_only,G,large_carnivore,0.010389684,0.4502,MalaMalaLondolozi Panthera pardus,No,NA
MalaMalaLondolozi,Papio ursinus,0.555245836,0.281779997,1.66028009,-3.350296754,Year,1.080975323,1.764044078,0.967731995,-1.032830161,Low,Open,Cercopithecidae,carnivore,Open,diurnal_only,G,small_herbivore,0.010389684,0.5392,MalaMalaLondolozi Papio ursinus,No,NA
MalaMalaLondolozi,Phacochoerus africanus,-0.367719543,0.178699915,1.66028009,-3.350296754,Year,-0.885048546,-0.046091413,0.967731995,-1.032830161,Low,Open,Suidae,omnivore,Open,diurnal_only,G,large_omnivore,0.010389684,0.4278,MalaMalaLondolozi Phacochoerus africanus,No,NA
MalaMalaLondolozi,Raphicerus campestris,0.233971815,0.259622183,1.66028009,-3.350296754,Year,-0.885048546,-0.046091413,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,small_herbivore,0.010389684,0.42,MalaMalaLondolozi Raphicerus campestris,No,NA
MalaMalaLondolozi,Redunca arundinum,-1.802212461,1.387785781,1.66028009,-3.350296754,Year,-0.885048546,0.557287084,0.967731995,-1.032830161,Low,Open,Bovidae,herbivore,Open,mix,G,large_herbivore,0.010389684,0.4492,MalaMalaLondolozi Redunca arundinum,No,NA
